"id","scientificName","scientificNameAuthorship","eventDate","decimalLongitude","decimalLatitude","institutionCode","collectionCode","catalogNumber","scientificNameID","originalscientificname","acceptedNameUsage","acceptedNameUsageID","accessRights","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","basisOfRecord","behavior","bibliographicCitation","class","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","countryCode","county","dataGeneralizations","datasetID","dateIdentified","depth","division","dynamicProperties","establishmentMeans","eventID","eventRemarks","eventTime","family","fieldNotes","fieldNumber","footprintSRS","footprintWKT","forma","genus","geodeticDatum","habitat","higherClassification","higherGeography","higherGeographyID","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identifiedBy","individualCount","individualID","informationWithheld","infraclass","infrakingdom","infraorder","infraphylum","institutionID","island","islandGroup","kingdom","language","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","materialSampleID","maximumDepthInMeters","minimumDepthInMeters","modified","municipality","nameAccordingTo","nameAccordingToID","namePublishedIn","namePublishedInID","occurrenceID","occurrenceRemarks","occurrenceStatus","order","originalNameUsage","originalNameUsageID","otherCatalogNumbers","ownerInstitutionCode","parvorder","phylum","qc","recordNumber","recordedBy","references","reproductiveCondition","resource_id","rights","rightsHolder","section","sex","source","species","stateProvince","subclass","subdivision","subfamily","subforma","subgenus","subkingdom","suborder","subphylum","subsection","subspecies","subterclass","subtribe","subvariety","superclass","superfamily","superorder","supertribe","taxonConceptID","taxonID","taxonRank","taxonRemarks","taxonomicStatus","taxonomicgroup","tribe","type","typeStatus","valid_id","variety","vernacularName","waterBody","worms_id","year"
8090674,"Acropora cervicornis","(Lamarck, 1816)","2001-08-28 12:00:00",-79.9716339111328,21.677133560180696,"AGRRA","agrra_benthic","50249","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,3.5,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1070071423,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2001"
8090691,"Acropora cervicornis","(Lamarck, 1816)","2003-09-27 12:00:00",-65.30474853515621,18.1514167785645,"AGRRA","agrra_benthic","63310","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,4.5,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2003"
8107132,"Acropora cervicornis","(Lamarck, 1816)","1999-08-26 12:00:00",-72.1869812011719,21.8140163421631,"AGRRA","agrra_benthic","22466","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,11,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1999"
8110991,"Acropora cervicornis","(Lamarck, 1816)","1999-10-06 12:00:00",-66.7057647705078,11.7663669586182,"AGRRA","agrra_benthic","26883","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,1,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1070071423,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1999"
8111020,"Acropora cervicornis","(Lamarck, 1816)","1999-05-27 12:00:00",-88.1699981689453,16.7099990844727,"AGRRA","agrra_benthic","11756","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,6.1,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1999"
8111024,"Acropora cervicornis","(Lamarck, 1816)","1998-08-18 12:00:00",-77.8076705932617,24.751329421997102,"AGRRA","agrra_benthic","5445","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,1.1,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1056439935,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1998"
8111027,"Acropora cervicornis","(Lamarck, 1816)","1998-08-18 12:00:00",-77.8076705932617,24.751329421997102,"AGRRA","agrra_benthic","5454","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,1.1,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1056439935,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1998"
8147571,"Acropora cervicornis","(Lamarck, 1816)","2000-07-20 12:00:00",-88.028564453125,17.352149963378903,"AGRRA","agrra_benthic","37587","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,10.45,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2000"
8151486,"Acropora cervicornis","(Lamarck, 1816)","1999-06-18 12:00:00",-81.1357498168945,19.357666015625,"AGRRA","agrra_benthic","14694","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1999"
8151499,"Acropora cervicornis","(Lamarck, 1816)","1997-08-15 12:00:00",-78.0855712890625,25.313219070434602,"AGRRA","agrra_benthic","1963","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,3,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1997"
8171661,"Acropora cervicornis","(Lamarck, 1816)","1998-08-14 12:00:00",-77.6706771850586,24.343149185180696,"AGRRA","agrra_benthic","5009","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1998"
8171704,"Acropora cervicornis","(Lamarck, 1816)","2002-06-14 12:00:00",-82.1190185546875,9.26725006103516,"AGRRA","agrra_benthic","53720","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,10,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2002"
8171717,"Acropora cervicornis","(Lamarck, 1816)","2003-09-28 12:00:00",-65.2483673095703,18.331100463867198,"AGRRA","agrra_benthic","61728","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,4.15,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2003"
8171748,"Acropora cervicornis","(Lamarck, 1816)","2003-09-28 12:00:00",-65.2647857666016,18.3383827209473,"AGRRA","agrra_benthic","61860","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,4.75,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2003"
8187972,"Acropora cervicornis","(Lamarck, 1816)","2000-08-05 12:00:00",-77.4142990112305,18.4731006622314,"AGRRA","agrra_benthic","39672","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,9.4,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2000"
8208037,"Acropora cervicornis","(Lamarck, 1816)","2000-07-13 12:00:00",-87.9080352783203,17.15505027771,"AGRRA","agrra_benthic","37224","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,16.1,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1072168575,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2000"
8212050,"Acropora cervicornis","(Lamarck, 1816)","1997-08-14 12:00:00",-77.4263687133789,23.7909202575684,"AGRRA","agrra_benthic","2261","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,1,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1997"
8213018,"Acropora cervicornis","(Lamarck, 1816)","1884-07-02 00:00:00",-81.5830001831055,24.6669998168945,"USNM","Invertebrate Zoology: Coelenterates","15487.10853","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,"5",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1056404095,,,,,500,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1884"
8232113,"Acropora cervicornis","(Lamarck, 1816)","1999-05-27 12:00:00",-88.1699981689453,16.7099990844727,"AGRRA","agrra_benthic","11895","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,7.6,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1999"
8232130,"Acropora cervicornis","(Lamarck, 1816)","1997-08-14 12:00:00",-77.4263687133789,23.7909202575684,"AGRRA","agrra_benthic","2260","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,1,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1997"
8232144,"Acropora cervicornis","(Lamarck, 1816)","2002-06-21 12:00:00",-78.87318420410159,9.57601642608643,"AGRRA","agrra_benthic","55305","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,4.4,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2002"
8248425,"Acropora cervicornis","(Lamarck, 1816)","1999-07-07 12:00:00",-64.9907302856445,18.3178672790527,"AGRRA","agrra_benthic","29118","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,10.4,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1999"
8252261,"Acropora cervicornis","(Lamarck, 1816)","2001-05-28 12:00:00",-79.5849990844727,22.833610534668,"AGRRA","agrra_benthic","48740","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,1.6,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2001"
8268488,"Acropora cervicornis","(Lamarck, 1816)","1999-08-26 12:00:00",-72.1869812011719,21.8140163421631,"AGRRA","agrra_benthic","22487","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,11,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1999"
8272371,"Acropora cervicornis","(Lamarck, 1816)","1997-08-08 12:00:00",-77.69317626953121,24.625900268554698,"AGRRA","agrra_benthic","1059","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,0.35,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1997"
8272379,"Acropora cervicornis","(Lamarck, 1816)","1998-08-10 12:00:00",-77.683723449707,24.5447998046875,"AGRRA","agrra_benthic","8154","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1998"
8292572,"Acropora cervicornis","(Lamarck, 1816)","1999-06-18 12:00:00",-81.1357498168945,19.357666015625,"AGRRA","agrra_benthic","14689","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1999"
8312680,"Acropora cervicornis","(Lamarck, 1816)","1999-09-11 12:00:00",-87.6080474853516,17.221849441528303,"AGRRA","agrra_benthic","26015","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,6.3,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1070071423,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1999"
8312715,"Acropora cervicornis","(Lamarck, 1816)","1997-08-17 12:00:00",-77.9830322265625,25.128850936889602,"AGRRA","agrra_benthic","203","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,2.75,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1997"
8312745,"Acropora cervicornis","(Lamarck, 1816)","2003-09-30 12:00:00",-65.5725021362305,18.377733230590803,"AGRRA","agrra_benthic","61523","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,2,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2003"
8312765,"Acropora cervicornis","(Lamarck, 1816)","2004-08-29 12:00:00",-80.0905380249023,26.162450790405302,"AGRRA","agrra_benthic","67028","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,4,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2004"
8332935,"Acropora cervicornis","(Lamarck, 1816)","1997-08-07 12:00:00",-77.7786331176758,24.745180130004897,"AGRRA","agrra_benthic","251","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,10.3,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1997"
8353098,"Acropora cervicornis","(Lamarck, 1816)","2004-08-29 12:00:00",-80.0905380249023,26.162450790405302,"AGRRA","agrra_benthic","67167","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,5,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2004"
8353115,"Acropora cervicornis","(Lamarck, 1816)","2003-09-28 12:00:00",-65.2647857666016,18.3383827209473,"AGRRA","agrra_benthic","61901","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,3.5,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2003"
8353120,"Acropora cervicornis","(Lamarck, 1816)","2003-06-04 12:00:00",-81.5596466064453,24.5138664245605,"AGRRA","agrra_benthic","59034","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,8.5,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2003"
8355510,"Acropora cervicornis","(Lamarck, 1816)",,-86.87000274658199,20.8199996948242,"HEX","HEX","G48425","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217087,,,,,2,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,
8373267,"Acropora cervicornis","(Lamarck, 1816)","1999-06-18 12:00:00",-81.1640319824219,19.3533325195312,"AGRRA","agrra_benthic","13589","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,11.5,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1999"
8373270,"Acropora cervicornis","(Lamarck, 1816)","2003-06-02 12:00:00",-81.8874130249023,24.475683212280302,"AGRRA","agrra_benthic","59293","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,6.75,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2003"
8373283,"Acropora cervicornis","(Lamarck, 1816)","2003-09-28 12:00:00",-65.2483673095703,18.331100463867198,"AGRRA","agrra_benthic","61821","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,4,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2003"
8373299,"Acropora cervicornis","(Lamarck, 1816)","1999-05-21 12:00:00",-87.94000244140621,17.9200000762939,"AGRRA","agrra_benthic","12057","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,14.2,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1999"
8393395,"Acropora cervicornis","(Lamarck, 1816)","1997-08-09 12:00:00",-77.6910018920898,24.630670547485398,"AGRRA","agrra_benthic","3090","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,3.5,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1997"
8393452,"Acropora cervicornis","(Lamarck, 1816)","1998-08-15 12:00:00",-68.7499465942383,12.0166664123535,"AGRRA","agrra_benthic","8670","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,10,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1070071423,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1998"
